content,score
"Sekarang gak bisa masuk karena kesalahan jaringan, ada yg nulis mesti pake wifi non data selular, masak mesti beli wifi atau wifi publik yang justru tidak aman, dan datanya cuma scan dari fisik doank tidak ada yg baru, gak jelas aplikasinya, banyak aplikasi buatan pemerintah rating rendah karena cuma proyek aja, manfaatnya sedikit",1
"Aplikasi ampas, mau daftar gak bisa bisa. ""Coba lagi, Terjadi kesalahan koneksi"". Padahal sinyal bagus banget buat yang lain. Mau ganti KTP lewat situs malah di alihkan ke APK kaya gini. Dulu gampang banget sebelum ada APK IKD, sekarang jadi ribet. Dimana letak memudahkannya masyrakatnya ?",1
"Aplikasi apa ini, tidak membantu sama sekali,, tolong perbaikilah mau loggin gak bisa padahal sudah pakai wifi, selalu tertulis jaringan tidak stabil, padahal jaringan full percuma yg tidak bisa cetak ktp ada aplikasi gak guna, tolong perbaiki lagi aplikasi nya,,",1
"Digital tapi masih harus datang ke dukcapil untuk verifikasi barcode ke petugas, konsep memudahkan & ga ribetnya dimana? Kalo begini masih mending sekalian cetak fisik ga sih? Digital itu kan harusnya memudahkan dan meningkatkan efisiensi dari segi akses dan waktu setiap masyarakat.",1
tujuan dari aplikasi ini mungkin sudah baik.... namun saya pribadi terkendala pada proses scan qrcode nya.... mengapa?? karena harus menyediakan waktu lagi untuk mengantri dikantor instasi terkait (kantor desa/disdukcapil) yg akan menyita waktu.... mgkn sebaiknya proses ini diganti dengan menempelkan ktp k hp dgn mode nfc.... toh data yg akan diverifikasi juga sama... kalaupun tidak sama... maka proses tetap tidak akan bisa dilanjutkan...,3
"Ui nya mungkin perlu di perbaiki y admin, biar Desainnya juga enak untuk dilihat, terimakasih, semangat para pembuat koding, UI UX perlu dan penting juga, jgn lupa keamanan data ya, server nya juga harus aman, dan bisa lebih cepat untuk di akses, semnagat",1
"Sudah bagus tetapi Perlu adanya perbaikan dan update. Karena menu dokumen data KK tidak ada, info vaksin padahal sudah 3x masih tercantum 1, menu pelayanan harus tte dan itupun tidak bisa diakses . Menu TTE tidak bisa diakses dan tidak ada menu sinkronisasi dengan privy mohon diperbaiki lagi biar masyarakat senang..",4
"Sudah di instal nih.bikinnya sih mudah,tp ke dukcapil lg utk scan barcodenya.gak efisien, kyk wktu pertama bikin E-ktp jg harus dateng dan antri, jdi apa bedanya? Kalau semua penduduk dewasa indonesia download aplikasi ini lumayan pemasukannya.",3
"Aplikasinya sudah bagus,tapi untuk ktp digitalnya harus scan barcode. Harusnya seperti aplikasi bpjs yang bisa kirim kartu digitalnya ke email, sehingga untuk kebutuhan fotocopy dll tidak ribet. Klo ini masih ribet harus scan barcode,ga praktis.",1
"Ngaco pak.terjadi kesalahan koneksi. Kecepatan internet 120mbps,tes pake wifi 20mbps, sebetulnya banyak aplikasi pemerintah yg mempermudah(jika bisa digunakan secara optimal).tp pasti ada kendala server yg kurang dan banyak bug.seharusnya pemerintah fokus terhadap system digital (dari segi keamanan juga)selain mempermudah pengelolaan data warga, ini menghemat ruang dan waktu. Atau ada beberapa yg keberatan yak dengan alasan tertentu?",3
"Aplikasi menyusahkan. dimana2 fungsi software itu untuk mempermudah, bukan sebaliknya. ini aku jauh2 dari rumah ke kantor dukcapil buat scan barcode brp kali bolak balik, tiap kesini error koneksi mulu padahal jaringan normal, bagus 👎",1
Menurut saya yang namanya Digital itu paling engga kode barcode ny di kirim melalui email yg di masukan saat register jadi lebih efisien dan berasa digitalnya... Aplikasinya udh lumayan bagus cuma mekanisme nya masih belum berasa digital krna harus ke dukcapil cuma buat scan kode barcode...lebih bagus kode barcode di kirim otomatis melalui email...,2
"Aplikasi ini sering sekali susah dibuka, sedangkan sinyal wifi full. di layar selalu muncul tulisan ""terjadi kesalahan"" ""coba lagi"" begitu terus dari awal aktifasi apl ini. Tapi ketika aplikasi ini bisa dibuka, menu Dokumennya tidak bisa di akses. Kami mohon supaya segera dilakukan perbaikan agar aplikasi ini bisa digunakan dengan mudah dan lancar, terima kasih",1
Di hp saya Infinix smart 6 yang udh android 11 kenapa tidak bisa kebuka apk nya?? sudah di update tapi masih tetap gak bisa ke buka selalu terjadi kesalahan Koneksi padahal kuota internet lancar-lancar aja kalo untuk buka yang lainnya..sampai sekarang ktp ku belum aktif sama sekalii,1
Tidak Pernah Bisa Masuk Ke Aplikasi Sekali Bisa Gak Bisa Buka Menu... Jika Di Buka Selalu Gagal Dan Jaringan Muter2 Terus Padahal Buka Aplikasi Lainnya Lancar Jaya. Klo Menurut Saya Ini Aplikasi Perlu Pembenahan Lagi Buat Menyempurnakan Aplikasi Agar Tidak Selalu Gagal Masuk/Buka Aplikasi Ini.,1
"Saya harap Aplikasinya segera di Update atau diperbaharui kembali, Lalu kualitas Gambar KTP dengan KK atau Dokumen lain Resolusinya di perbagus kualitas Jernih HD, soalnya bentuk Tanda Tangan nya jadi ngeblur Hitam Putih, kualitasnya jelek gambarnya nah. Terus halaman bentuk aplikasi & Logo dipercantik lagi, dari segi manfaat tolong ditambah karena belum bisa pakai KTP Digital untuk Verifikasi Data Pribadi atau pengurusan Layanan Online maupun Offline... walaupun Uji Coba tapi tetap wajib baik.",3
"Aplikasi kok sepertinya berat banget, buka dokumen cuma muter² dan selalu muncul terjadi kesalahan, terpaksa buka dokumennya dari web adminduk lebih gampang, cuma repot jika setiap mau buka dokumen harus ke web lagi utk apa ada aplikasi IKD? Mohon perbaiki lagi supaya lebih memudahkan.",2
"Ini gimana si, disuruh download apk IKD giliran sudah didownload malah kesalahan jaringan koneksi. Tolong dong jangan mempersulit masyarakat yang mau bikin KTP, akte, atau KK. Yang bener aja, harus pakai WiFi. Ngga semua orang PUNYA WIFI !!! TOLONG DIPERBAIKI LAGI SISTEMNYA !!!",1
"Baru instal langsung keluar tulisan ""terjadi kesalahan koneksi"" padahal koneksi lancar, buka ulasan isinya bintang 1-2 pada komplain, indonesia emang blom waktunya pindah digital, semua bermasalah, penduduknya banyak tapi servernya lemot, beresin dulu lah infrastruktur digitalnya baru beralih, jangan maunya beli mobil banyak tapi ga punya garasi..!!!",1
"Sudah didownload tp aplikasinya tdk bisa dibuka ,sudah dicoba berkalikali tetap tdk bisa dengan keterangan koneksi kurang,padahal data internet saya kuat. Dari pihak petugas ada yg bilang ,jika memori hp dibawah 4 ram memang tdk bisa. Berarti yg menggunakan KTP digitial hanya yg punya hp dengan memori 4ram keatas ya? Harus beli hp baru dulu baru bisa akses aplikasi ini? Sungguh bukan solusi. Tolong di perbaiki agar semua warga indonesia ,baik yg punya hp/tdk punya bisa mengakses ktp digital. thx",1
Instal aplikasi ok setelah mendaftar susah masuknya... Perbaiki dulu aplikasi jadi mudah daftar dan masuk aplikasi gitu baru ok.. mau daftar aja susah apalagi masuknya aplikasinya. Mau maju teknologi terbatas bikin nyesel instal aplikasi apaan ini,2
"Aplikasinya kok ga bisa ambil gambar/ foto_ rekam wajah ? Dibawah kamera tertulis ""cahaya kurang terang "" saya sdh ketempat yg terang sampai keluar ruangan tetep saja ga bisa untuk foto. Kalau bisa mohon solusinya. Trimakasih untuk yg njawab",3
"1. Tidak ada fitur log in log out pada akun untuk kebutuhan pergantian gadget misalnya. Kalau ganti gadget, harus hapus dulu akun lama dan buat akun baru di gadget baru. Dan itu harus ke dukcapil.... ribet. 2. Dokumen kependudukan pada aplikasi tidak dapat diakses sama sekali. Akhirnya fungsi utama dari penggunaan aplikasi ini menjadi mubasir 3. Dokumen lain dalam proses integrasi yang sampai sekarang belum bisa diakses.",1
mengingat app ini sangat penting mohon di sediakan juga di microsoft store sebagai opsi lain jika trouble di smartphone. saya juga merasa tidak bisa access ketika mau take photo padahal sudah sessi terakhir untuk verifikasi wajah sepertinya system ga respone.bydonel,1
"Sepertinya bukan mempermudah ni apk tapi membuat kita menjadi lebih ribet ,setelah instal dan login sampai saat ini ngak bisa dibuka malah loading terus gimana apa perlu dicolokin ke sinyal tower... mau dipakai......apk seperti ini kenapa sudah diterbitkan masih banyak yg harus diperbaiki....",3
"Halo,sebenarnya sangat bagus fiturnya hanya sekedar saran saja,tolong ditambahkan opsi pengunduhan file baik dalam jpg,maupun pdf untuk ktp dan kk yang dibarengi dengan keamanan etat untuk pengunduhan ktp dan kk krn memang jika dibutuhkan ini sangat penting 🙏🙏😁",4
"Sangat buruk.. aplikasi tidak bisa terhubung dng data seluler.. harus pake wifi baru terbuka(terhubung) Kalo di bilang jaringan yg buruk, buka youtube aja lancar jaya.... artinya kesalahan bkn dari jaringan, tapi dari apk nya.",1
Aplikasi ga ada kegunaan nya. Buat buka rekening aja masih ditolak sama bank. Tetap ga bisa menggantikan KTP asli. Pas lagi butuh tetap aja masalah utama kurangnya blangko. Sistem cetak online yang sudah bagus dan cepat malah dihilangkan. Dikembalikan ke sistem lama yg antre dan ladang cuan oknum kecamatan. Emang kemaren2 bisa cetak cepat hanya penghiburan sementara. Usai reda perkara kembali rusak seperti semula,1
"Aplikasi masih perlu banyak perbaikan saya baru install kemarin sih kebetulan lagi di Dukcapil, cuma mau akses untuk lihat KTP digitalnya itu masih loading sampai hari ini, kalau kata petugasnya karena jaringan, padahal jaringan sangat stabil entah apa yang salah, apakah bug aplikasi atau apa saya kurang mengerti",3
"Berbagi ktp, yg keluar qr. Pas dibaca pake qr code hanya kode. Saya kira link untuk download misalnya. Jadi mo dibaca ama siapa? Saran, ada pilihan cetak ktp plus ditambah input kalimat watermak yang bisa disesuaikan oleh pengguna. Karena itu kebutuhan mendasar..",2
"Aplikasi ga jelas masa harus scan barcode kepada petugas kecamatan,ini mah sama saja bkn mempermudah tapi mempersulit ga bisa simple apalagi untuk pendaftaran baru... Daftar online bkn cepat malah lambat percuma saja online klo permohonan data lambat dan lama untuk merubah kk saja sampai sekarang saja belum terlealisasi pengajuan dari tgl 8/05/24 sampai sekarang tidak jelas.. Apakah memang tdk ada SDM yg memadai..",1
"Antara niat ga niat bikinnya, namanya era digital itu mempermudah, bukan mempersulit, abis daftar harus ke dukcapil scan barcode buat apa. Mending gw tidur di rumah pake ektp fisik aja udh ga ribet !! Bikin projek tpi nyusahin lu pada.",1
Ribet harus scan barcode dari dukcapil. Inikan aplikasi harusnya memudahkan warganya yg diluar kota agar bisa melihat ktp digital. Bukannya memudahkan tapi sama saja menyulitkan. Tolong perbaiki lagi agar tanpa harus ke dukcapil,1
"Hi tolong dibenahi dan di upgrade lagi. Masa sekelas aplikasi Negara sering ngeLAG , ribet dan susah masuk. Banyak komen juga sering ada tulisan "" Coba lagi"" . Bukannya mempermudah malah memperibet. Zaman makin berkembang, masa teknologi yg dipake di kelas pemerintahan kalah sama game.",2
"Perbaiki dooong, tujuan mempermudah malah kaya g berguna sama sekali Saat di butuhkan malah g bisa di akses, kesalahan jaringan terus, review lainnya juga rata2 begitu, berarti kan memang apps nya yg g beres, payah...",1
"Aplikasi ga jelas tombol buat download ktp nya ga ada. Padahal e ktp nya sangat dibutuhkan untuk berbagai urusan yang mengharuskan untuk mengirim file e ktp, tapi aplikasi nya malah ga bisa dipake buat download ktpnya. Masih mending ktp biasa bisa langsung difoto.",1
"Banyak kekurangan Masih, Harusnya kalo memang tujuannya mempermudah masyarakat, jangan semua fitur di aplikasinya dibatasi..buatlah semudah mungkin namun tetap memperhatikan keamanan, kekurangannya, tidak bisa mengubah data, tidak bisa mendownload file..itu saja",2
"Tidak bisa downlot, resolusi kurang bagus, mw cetak harus kecapil mana jauh dari jangkauan capilnya, sering eror pas buka menu lain,, harus ada menu tambahan download ato cetak untuk mempermudah pengguna, GG bisa ganti user",1
"Kenapa ya setiap aplikasi atau situs pemerintah selalu lemot ?! Harusnya situs / aplikasi pemerintah itu terbaik karena untuk melayani masyarakat. Anggarannya juga dari pemerintah kok. Lah... Daftarnya berhasil, pengajuan layanan sudah ada. Begitu mau di cek hasil pengajuan layanan, ehhh aplikasi ga bisa dibuka. Alasannya Terjadi Kesalahan Koneksi 😂 Padahal nonton apapun juga lancar. Pake wifi juga ga bisa dibuka. Apapun provider wifinya.",1
"Tiap mau buka aplikasi ini, selalu aja keterangan nya kesalahan koneksi,udah di update,jaringan pun bagus dan stabil,tolong dong di perbaiki sistemnya.sudah ribet ngurusin ke dukcapil perihal kode QR,tapi udah beres,malah kesalahan koneksi terus",2
"Intinya aplikasi ini gk guna, ribet, gk responsif, lemot, ... Yg lebih parah dari sekian ratus/ribu ulasan gk ada yg bagus..kbanyakan ulasan buruk..parahnya gk ada tanggapan/jawaban dri pengembang..parah Tindakan yg lebih baik , smua pengunduh UNINSTALL saja..",1
"Aplikasi paling ribet, mau cetak KK aja berbelit2. Harusnya cukup pake sidik jari, keluar menu cetak, dowload betuk pdf, atau lansung print biar mudah dan keamanan terjamin.",2
"Konsep aplikasi ini sudah bagus. Masih ada banyak hal yang perlu ditingkatkan mulai dari kemudahan akses, konektivitas terhubung ke server, dan juga kemampuan untuk menyimpan data agar bisa diakses secara offline (karena saya melihat banyak sekali keluhan tentang masalah jaringan dan kendala mengakses aplikasi disaat sedang tidak ada kuota internet). Setelah itu, baru ditingkatkan lagi Ul nya",1
"Selalu terjadi, aplikasi yang dikeluarkan pemerintah bermasalah. Ini saja untuk login ke dalam aplikasi tidak bisa, diakibatkan koneksi. Padahal koneksi sudah baik dan bagus. Lalu bagaimana kita mengakses dan mendaftar KTP Digital jika untuk login saja tidak bisa. Payah",1
Sy Sangat kecewa aplikasi yang buruk.. Selesai di daftarkan malah tidak bisa di buka..tiap kali di buka kesalahan koneksi... Tolong lah yang benar2 saja.. Kalau koneksi belum bisa diandalkan jgn dulu disarankan dan di wajibkan ke masyarakat...,1
"Makin ribet,, suruh beralih ke ktp digital,, tapi di beberapa instansi belum menerima, seperti di samsat,perbankan,, mau bikin surat perizinan usaha blum menerima nya . Ruet ruet pemerintah kita dengan peraturan yg mereka buat,, tapi belum siap untuk semuanya... Terlalu memaksakan ya jd ke gini",1
"ini kayak mana lah, mau urus apa apa susah karna dokumen di ikd gak bisa dibuka, ini udah 3 bulan tapi ga bisa juga... klo emang tujuannya mempermudah, kenapa ga ada pembaharuan dan kepengurusan aplikasi... jangan sudah rilis bisa di awal terus ditinggal gitu aja... mending kasih cetak kartu lagi aja klo emg aplikasi yang bapak banggakan ini menyulitkan kami, mau nya serba digital tapi aplikasi ga ada pembaharuan tentang masalah dan keluhan user itu kayak mana, tim IT nya juga hadehhhh....",3
"Delete aja menu pelayanan. Ga dilayanin juga. Stuck di proses pertama. Tiap buka menu harus masukin pin&captcha. Mana lemot, sering ga kehubung ke server pusat. Kalo apps buat nampilin ktp/kk doang mah andelin galeri aja juga bisa.",1
"Tidak semua daerah mempunyai jaringan yang bagus dan lancar. Sebagai masukkan ektp nya aturannya bisa di share tanpa barkot. Kalau bolh sprti aplikasi bpjs dia udh digital,kemudian kartunya bisa di simpan kyk pdf. Dan kita bisa mencetak sndiri. Saran pak sbnrnya tujuannya bagus tapi perlu dipertimbangkan lagi kekurangannya ..",1
"Masuk susah, mau print kk jg nggak bisa. Udah aku uninstall terus install ulang eh masih tetap nggak bisa masuk katanya koneksi tidak stabil, waaah ini udah jam 12 tengah malam loh jaringan bagus sekali, dari pagi sampai tengah malam saya coba terus nggak ada hasilnya tetap aja nggak bisa kebuka",1
"Aplikasi nya aslinya bagus, tapi kenapa selalu gagal terus saat di buka, gagal Koneksi terus, pada sinyal full, Internet lancar, cuman Aplikasi ini aja yg bermasalah. Tolong perbaiki dulu agar mudah enak menggunakan nya.",1
"Coba di perbaiki ulang Aplikasi, sudah memasukan nik ktp,email,nomor HP,dan Upload wajah, Lha setelah itu harus scan BARCODE yang di KASIHKAN oleh petugas, Kalau kita di perantauan dari mana kita mendapatkan BARCODE. Tolong di perbaiki aplikasinya supaya simple , cukup dengan PIN yang dikirimkan lewat WA atau SMS , Karena kita yang di Perantauan tidak mungkin bisa datang ke Disducapil untuk meminta BARCODE Terima kasih Mohon perbaiki menunya... Seperti BPJS atau DJP Jangan di buat susah",1
